Notes,Region,Region Code,State,State Code,Year,Year Code,Month,Month Code,Avg Daily Max Air Temperature (F),Avg Daily Min Air Temperature (F),Avg Daily Max Heat Index (F)
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1998,1998,Dec,12,42.98,30.57,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,1998,1998,,,58.58,44.83,87.14
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Jan,1,34.92,23.41,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Feb,2,38.17,26.98,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Mar,3,43.52,29.63,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Apr,4,55.2,38.3,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,May,5,65.78,48.43,82.65
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Jun,6,75.47,57.28,89.07
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Jul,7,82.99,64.98,91.3
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Aug,8,78.39,61.31,85.38
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Sep,9,73.44,57.29,83.93
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Oct,10,60.24,43.46,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Nov,11,52.65,38.98,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,Dec,12,40.06,30.3,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,1999,1999,,,58.5,43.45,88.14
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Jan,1,32.18,19.57,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Feb,2,37.46,26.48,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Mar,3,49.34,33.91,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Apr,4,54.31,39.24,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,May,5,65.56,48.66,85.88
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Jun,6,73.55,57.74,88.99
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Jul,7,74.94,60.16,84.91
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Aug,8,75.74,61.31,87.71
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Sep,9,69.07,53.62,85.58
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Oct,10,60.77,44.4,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Nov,11,47.15,36.56,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,Dec,12,32.54,22.54,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2000,2000,,,56.1,42.05,87.42
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Jan,1,31.43,21.58,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Feb,2,33.56,21.61,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Mar,3,38.69,28.92,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Apr,4,56.21,38.5,81.54
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,May,5,66.23,47.81,82.64
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Jun,6,75.54,58.71,87.61
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Jul,7,76.25,58.69,89.76
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Aug,8,81.71,65.77,88.65
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Sep,9,71.69,54.93,83.41
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Oct,10,62.28,44.71,80.17
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Nov,11,54.24,38.83,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,Dec,12,43.7,32.9,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2001,2001,,,57.75,42.87,87.65
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Jan,1,37.85,28.8,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Feb,2,41.19,28.86,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Mar,3,47.67,33.2,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Apr,4,57.98,42.17,84.9
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,May,5,63.41,45.72,83.53
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Jun,6,73.64,56.44,88.68
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Jul,7,80.83,62.71,92.57
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Aug,8,81.21,63.72,90.76
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Sep,9,73.97,57.22,86.88
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Oct,10,57.85,44.9,84.38
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Nov,11,47.59,36.44,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,Dec,12,34.77,25.84,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2002,2002,,,58.25,43.91,90.36
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Jan,1,27.12,16.04,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Feb,2,29.54,18.49,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Mar,3,44.19,28.26,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Apr,4,52.45,36.07,80.1
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,May,5,63.06,46.95,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Jun,6,72.19,57.17,93.33
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Jul,7,79.01,63.83,88.93
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Aug,8,78.8,65.42,88.52
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Sep,9,70.95,56.96,82.67
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Oct,10,58.43,44.4,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Nov,11,51.97,38.68,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,Dec,12,37.73,27.22,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2003,2003,,,55.6,41.75,89.58
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Jan,1,24.82,14.28,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Feb,2,34.24,22.49,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Mar,3,44.75,31.76,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Apr,4,56.35,39.22,80.86
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,May,5,69.41,51.49,84.13
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Jun,6,72.9,55.59,88.08
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Jul,7,77.2,63.33,85.52
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Aug,8,77,62.61,88.08
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Sep,9,72.23,57.52,84.17
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Oct,10,58.99,45.78,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Nov,11,49.09,36.44,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,Dec,12,39.34,27.8,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2004,2004,,,56.41,42.42,86.62
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Jan,1,32.02,18.83,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Feb,2,34.96,24.77,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Mar,3,39.22,27.33,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Apr,4,57.95,40.1,79.91
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,May,5,60.04,45.37,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Jun,6,76.71,60.52,90.12
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Jul,7,79.86,63.22,89.78
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Aug,8,81.43,65.64,90
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Sep,9,75.7,57.5,85.38
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Oct,10,60.51,48.86,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Nov,11,52.4,37.9,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,Dec,12,34.8,25.55,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2005,2005,,,57.22,43.05,89.35
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Jan,1,39.53,28.78,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Feb,2,35.85,24.69,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Mar,3,42.7,30.01,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Apr,4,56.91,39.28,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,May,5,64.12,48.15,84.75
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Jun,6,73.12,59.65,88.6
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Jul,7,81.39,65.93,89.81
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Aug,8,77.37,62.32,93.76
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Sep,9,69.97,55.19,83.41
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Oct,10,59.65,44.9,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Nov,11,54.01,42.39,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,Dec,12,45.08,33.63,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2006,2006,,,58.44,44.69,90.43
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Jan,1,38.78,27.5,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Feb,2,28.9,18.39,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Mar,3,41.94,26.47,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Apr,4,51.97,37.48,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,May,5,67.9,48.76,85.25
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Jun,6,74.52,57.75,90.19
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Jul,7,78.99,62.17,86.48
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Aug,8,79.88,62.78,89.36
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Sep,9,74.91,55.51,87.62
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Oct,10,67.74,51.78,84.17
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Nov,11,47.69,35.44,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,Dec,12,35.94,26.52,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2007,2007,,,57.61,42.7,87.91
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Jan,1,35.44,24.53,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Feb,2,36.56,25.84,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Mar,3,44.05,30.84,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Apr,4,58.86,40.53,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,May,5,63.43,45.9,83.71
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Jun,6,76.61,60.38,92.07
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Jul,7,80.84,65.6,87.64
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Aug,8,76.27,59.89,83.71
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Sep,9,72.11,56.73,86.08
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Oct,10,58.87,43.13,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Nov,11,47.45,36.8,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,Dec,12,39.94,28.09,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2008,2008,,,57.58,43.23,88
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Jan,1,28.81,18.36,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Feb,2,36.99,25.35,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Mar,3,43.99,29.42,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Apr,4,57.75,40.52,82.73
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,May,5,65.75,49.23,81.55
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Jun,6,70.72,57.34,83.5
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Jul,7,76.2,60.75,85.58
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Aug,8,79.39,65.27,89.06
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Sep,9,70.25,54.36,82.47
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Oct,10,57.72,44.05,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Nov,11,53.27,40.1,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,Dec,12,35.92,24.87,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2009,2009,,,56.48,42.55,87.67
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Jan,1,32.06,22.93,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Feb,2,33.77,25.1,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Mar,3,50.59,35.9,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Apr,4,60.9,42.3,81.46
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,May,5,69.33,49.9,89.18
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Jun,6,76.66,59.22,88.51
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Jul,7,82.23,65.31,90.19
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Aug,8,80,62.15,87.23
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Sep,9,75.07,57.45,88.1
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Oct,10,60.51,45.68,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Nov,11,49.28,35.94,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,Dec,12,33.64,24.47,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2010,2010,,,58.8,43.96,88.66
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Jan,1,29.38,19.25,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Feb,2,34.72,20.2,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Mar,3,43.46,30.32,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Apr,4,57.69,41.46,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,May,5,67.29,52.05,86.18
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Jun,6,74.93,58.03,90.79
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Jul,7,82.29,65.21,90.81
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Aug,8,78,62.33,85.06
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Sep,9,73.44,59.05,86.36
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Oct,10,60.31,47.13,81.51
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Nov,11,54.68,39.78,Missing
,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,Dec,12,44.17,32.68,Missing
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,2011,2011,,,58.48,44.09,88.76
Total,Census Region 1: Northeast,CENS-R1,Connecticut,9,,,,,56.81,42.62,88.19
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Jan,1,24.42,13.06,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Feb,2,15.57,3.35,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Mar,3,37.83,25.31,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Apr,4,46.95,34.74,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,May,5,60.76,44.84,84.36
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Jun,6,69.25,51.51,86.15
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Jul,7,75.28,58.94,84.77
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Aug,8,69.26,54.73,86.29
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Sep,9,64.13,46.95,83.45
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Oct,10,52.56,40.82,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Nov,11,44.54,34.29,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,Dec,12,28.88,18.09,Missing
Total,Census Region 1: Northeast,CENS-R1,Maine,23,1979,1979,,,49.32,35.75,85.12
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Jan,1,22.93,10.29,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Feb,2,21.55,9.93,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Mar,3,32.02,18.42,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Apr,4,49.78,34.79,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,May,5,58.86,42.53,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Jun,6,65.63,49.19,85.89
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Jul,7,72.54,57.27,86.65
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Aug,8,73.27,57.31,84.53
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Sep,9,61.75,45.33,87.02
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Oct,10,48.65,37.6,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Nov,11,36.07,26.78,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,Dec,12,22.6,7.25,Missing
Total,Census Region 1: Northeast,CENS-R1,Maine,23,1980,1980,,,47.21,33.12,85.52
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Jan,1,15.81,1.18,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Feb,2,33.68,20.26,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Mar,3,34.83,24.59,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Apr,4,47.74,33.25,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,May,5,60.91,44.16,82.51
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Jun,6,68.38,51.59,87.17
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Jul,7,73.13,56.69,86.03
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Aug,8,71.27,55.06,83.31
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Sep,9,62.1,47.32,82.26
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Oct,10,49.63,37.42,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Nov,11,38.81,29.57,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,Dec,12,29.1,20.37,Missing
Total,Census Region 1: Northeast,CENS-R1,Maine,23,1981,1981,,,48.85,35.19,85.22
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Jan,1,15.71,-3.82,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Feb,2,21.5,5.29,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Mar,3,31.12,15.92,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Apr,4,42.77,27.27,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,May,5,59.18,42.36,80.77
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Jun,6,64.3,48.39,79.9
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Jul,7,73.03,56.38,87.53
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Aug,8,66.87,52.02,82.33
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Sep,9,64.69,50.65,82.66
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Oct,10,53.3,39.03,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Nov,11,42.32,30.23,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,Dec,12,31.72,18.98,Missing
Total,Census Region 1: Northeast,CENS-R1,Maine,23,1982,1982,,,47.35,32.03,86.87
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Jan,1,25,12.93,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Feb,2,26.19,12.69,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Mar,3,35.2,24.23,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Apr,4,48.66,35.22,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,May,5,56.55,42.83,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Jun,6,70.37,51.85,85.44
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Jul,7,73.08,57.02,87.52
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Aug,8,72.84,57.83,84.62
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Sep,9,67.9,51.34,85.24
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Oct,10,52.4,39.67,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Nov,11,40.14,30.67,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,Dec,12,25.69,12.55,Missing
Total,Census Region 1: Northeast,CENS-R1,Maine,23,1983,1983,,,49.61,35.85,85.72
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Jan,1,21.03,6.52,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Feb,2,32.07,20.1,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Mar,3,26.53,14.86,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Apr,4,47.24,32.58,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,May,5,56.28,41.98,83
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Jun,6,67.46,51.56,87
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Jul,7,73.02,58.49,84.59
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Aug,8,74.04,59.58,85.17
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Sep,9,61.47,45.85,81.58
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Oct,10,54,39.69,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Nov,11,41.16,29.63,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,Dec,12,30.25,17.29,Missing
Total,Census Region 1: Northeast,CENS-R1,Maine,23,1984,1984,,,48.74,34.87,85.53
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Jan,1,16.47,3.32,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Feb,2,26.09,14.28,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Mar,3,33.17,19.47,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Apr,4,45.08,29.56,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,May,5,58.67,40.81,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Jun,6,63.62,48.68,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Jul,7,73.51,56.44,84.21
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Aug,8,70.04,55.04,84.19
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Sep,9,65.18,49.87,84.17
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Oct,10,52.42,38.84,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Nov,11,38.84,28.86,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,Dec,12,24.39,12.95,Missing
Total,Census Region 1: Northeast,CENS-R1,Maine,23,1985,1985,,,47.4,33.27,84.19
,Census Region 1: Northeast,CENS-R1,Maine,23,1986,1986,Jan,1,24.25,8.97,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1986,1986,Feb,2,23.44,10.64,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1986,1986,Mar,3,34.25,19.57,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1986,1986,Apr,4,51.25,35.89,Missing
,Census Region 1: Northeast,CENS-R1,Maine,23,1986,1986,May,5,59.76,42.97,84.9
,Census Region 1: Northeast,CENS-R1,Maine,23,1986,1986,Jun,6,63.89,46.77,84.17
,Census Region 1: Northeast,CENS-R1,Maine,23,1986,1986,Jul,7,69.24,54.85,86.4
